2030	1	2	4	6	8	9	11	12	15	17	18	22
2040	1	3	6	9	12	14	16	18	22	26	29	43
2050	2	4	8	12	16	19	22	26	31	39	44	73
2060	3	5	11	16	21	24	28	33	41	53	62	110
2070	4	6	13	20	25	30	35	42	53	71	85	155
2080	4	6	15	23	30	36	42	51	66	92	110	208
2090	3	7	16	26	35	42	50	62	80	115	138	268
2100	2	6	17	29	39	49	59	73	97	141	171	336

ARENA COVE	[2125]	38.91	-123.71
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.10	 0.21	 0.80	 4.21	 12.11	 24.48	 42.09	 67.36	 90.53	 98.40	 99.39	 99.94
rcp45 %ile	 0.49	 0.94	 5.20	 17.35	 35.94	 54.80	 73.31	 89.20	 96.88	 99.30	 99.60	 99.96
rcp26 %ile	 0.84	 1.65	 8.84	 28.40	 51.78	 70.80	 84.79	 93.50	 97.72	 99.40	 99.63	 99.95

2010	-2	-1	-0	1	2	2	3	4	5	6	6	7
2020	-1	-0	2	3	5	6	7	8	9	11	12	14
2030	1	2	4	6	8	10	11	13	15	18	19	23
2040	2	3	6	10	12	14	16	18	22	26	29	43
2050	2	4	8	13	16	19	22	26	31	39	44	74
2060	3	5	11	16	21	25	29	34	42	54	63	111
2070	4	6	13	20	26	31	36	43	54	72	85	157
2080	4	7	15	24	31	37	43	52	67	93	111	210
2090	4	7	17	27	35	43	51	63	82	116	140	270
2100	2	5	17	29	40	49	59	74	98	142	173	337

SANTA BARBARA	[2126]	34.41	-119.69
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.11	 0.23	 0.84	 4.16	 11.70	 23.88	 41.15	 66.50	 90.28	 98.35	 99.38	 99.94
rcp45 %ile	 0.50	 1.06	 5.30	 17.49	 35.80	 54.80	 73.64	 89.54	 97.00	 99.31	 99.60	 99.96
rcp26 %ile	 0.72	 1.55	 8.70	 28.40	 52.39	 71.36	 85.37	 93.99	 97.82	 99.42	 99.63	 99.96

2010	-2	-2	-0	1	2	2	3	4	5	6	6	7
2020	-2	-1	1	3	4	5	6	8	9	11	12	14
2030	-1	0	3	6	7	9	10	12	15	18	19	22
2040	1	2	5	9	11	13	15	18	21	26	29	42
2050	1	3	7	12	15	18	21	25	31	38	44	72
2060	1	3	9	15	20	24	27	33	41	53	62	110
2070	2	4	11	18	24	29	34	41	52	71	84	155
2080	2	5	13	22	29	35	42	51	66	92	110	208
2090	2	5	15	25	33	41	49	61	80	114	138	268
2100	-1	3	15	27	37	47	57	72	97	140	170	334

PORT ANGELES	[2127]	48.12	-123.44
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.11	 0.26	 0.98	 5.00	 14.09	 26.85	 44.64	 69.00	 91.03	 98.56	 99.42	 99.94
rcp45 %ile	 0.40	 0.74	 4.79	 17.00	 35.66	 54.70	 72.69	 88.69	 96.55	 99.25	 99.59	 99.96
rcp26 %ile	 0.80	 1.85	 9.14	 28.08	 50.12	 68.50	 82.81	 92.36	 97.51	 99.31	 99.61	 99.95

2010	-3	-2	-1	-0	0	1	2	2	3	5	5	6
2020	-3	-2	-1	1	2	3	4	5	7	8	9	11
2030	-2	-1	1	3	4	5	7	8	10	13	14	18
2040	-2	-1	2	5	7	9	10	13	16	20	23	37
2050	-3	-1	3	7	10	12	15	19	24	31	36	65
2060	-2	-0	5	9	13	17	20	25	32	44	53	100
2070	-2	-0	6	12	17	21	26	32	42	60	74	143
2080	-4	-1	7	14	20	26	32	40	53	78	97	193
2090	-5	-2	7	16	24	31	38	49	66	99	124	251
2100	-9	-4	7	18	28	36	46	59	82	124	155	316

Gulf of Mexico US

GALVESTON II	[161]	29.31	-94.79
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.42	 1.79	 6.07	 14.07	 25.09	 41.17	 65.10	 89.49	 98.35	 99.37	 99.94
rcp45 %ile	 0.25	 0.47	 3.53	 14.42	 32.79	 53.30	 73.33	 90.30	 97.55	 99.38	 99.61	 99.96
rcp26 %ile	 0.82	 1.95	 9.57	 29.50	 53.01	 71.68	 85.62	 94.57	 98.10	 99.48	 99.64	 99.96

2010	3	4	6	7	8	9	10	11	12	14	14	16
2020	10	11	13	16	17	19	20	22	24	27	27	30
2030	16	17	21	24	27	29	31	33	37	41	42	46
2040	24	26	30	34	37	39	42	45	49	55	57	67
2050	31	33	38	43	47	50	53	58	64	72	77	103
2060	37	40	46	52	57	62	66	72	80	92	100	145
2070	43	45	53	61	67	73	78	86	98	116	127	196
2080	48	51	60	70	77	84	91	101	117	142	158	253
2090	52	56	67	78	87	95	104	117	138	171	191	318
2100	52	58	71	85	96	106	117	133	159	201	227	390

KEY WEST	[188]	24.55	-81.81
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.29	 0.40	 1.50	 5.08	 12.78	 23.60	 40.14	 64.80	 89.63	 98.35	 99.37	 99.94
rcp45 %ile	 0.42	 0.81	 4.40	 15.80	 33.68	 53.62	 73.44	 90.19	 97.41	 99.35	 99.61	 99.96
rcp26 %ile	 0.65	 1.60	 9.00	 29.20	 53.43	 72.71	 86.58	 95.05	 98.06	 99.46	 99.64	 99.96

2010	1	1	2	4	4	5	6	7	8	9	9	11
2020	3	4	6	8	9	11	12	13	16	18	19	21
2030	5	7	10	13	15	17	19	21	24	27	29	32
2040	9	11	15	18	21	23	26	28	33	38	40	51
2050	13	15	19	24	27	30	33	37	43	51	57	84
2060	15	17	23	29	34	38	42	47	56	69	77	123
2070	17	19	27	34	40	45	51	58	70	88	100	170
2080	18	21	30	38	46	52	60	70	85	111	128	224
2090	18	21	32	43	52	60	69	82	102	135	159	286
2100	17	21	33	46	57	67	78	94	121	163	193	356

CEDAR KEY I	[199]	29.13	-83.03
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.26	 0.37	 1.47	 5.12	 12.94	 24.00	 40.35	 65.00	 89.58	 98.35	 99.37	 99.94
rcp45 %ile	 0.37	 0.68	 4.09	 15.30	 33.44	 53.56	 73.60	 90.14	 97.50	 99.36	 99.61	 99.96
rcp26 %ile	 0.75	 1.84	 9.33	 29.57	 53.45	 72.44	 86.20	 94.82	 98.07	 99.47	 99.64	 99.96

2010	-1	0	2	3	4	5	5	6	8	9	10	11
2020	1	2	5	7	9	10	11	13	15	17	18	21
2030	3	4	8	11	14	16	18	20	24	27	29	32
2040	6	8	12	16	19	22	24	27	32	37	40	49
2050	9	11	16	21	25	28	31	36	42	50	55	81
2060	10	13	19	26	31	35	39	45	54	66	74	120
2070	11	14	22	30	36	42	47	55	67	86	97	166
2080	12	15	25	34	42	48	56	66	82	107	123	220
2090	11	16	27	38	47	55	65	77	98	131	153	280
2100	10	15	27	41	52	62	73	89	114	157	184	348

PENSACOLA	[246]	30.40	-87.21
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.25	 0.38	 1.57	 5.48	 13.41	 24.68	 40.98	 65.30	 89.63	 98.35	 99.37	 99.94
rcp45 %ile	 0.33	 0.60	 3.87	 14.80	 32.99	 53.10	 73.14	 90.05	 97.46	 99.35	 99.61	 99.96
rcp26 %ile	 0.75	 1.91	 9.46	 29.74	 53.42	 72.24	 86.01	 94.70	 98.06	 99.45	 99.64	 99.96

2010	-1	-0	1	3	4	5	5	6	8	10	10	12
2020	1	2	5	7	9	10	11	13	15	18	19	21
2030	3	4	8	11	14	16	18	20	24	28	29	33
2040	6	8	12	16	20	22	25	28	32	37	40	49
2050	9	12	17	22	25	28	32	36	42	50	55	81
2060	11	14	20	26	31	35	40	46	54	66	74	119
2070	12	15	23	31	37	42	48	56	67	86	97	165
2080	13	17	26	35	42	49	56	66	82	107	122	219
2090	13	17	28	39	48	56	65	78	98	131	152	279
2100	10	15	28	41	53	63	74	89	115	156	184	347

CEDAR KEY II	[428]	29.14	-83.03
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.26	 0.37	 1.47	 5.12	 12.94	 24.00	 40.35	 65.00	 89.58	 98.35	 99.37	 99.94
rcp45 %ile	 0.37	 0.68	 4.09	 15.30	 33.45	 53.56	 73.60	 90.14	 97.50	 99.36	 99.61	 99.96
rcp26 %ile	 0.75	 1.84	 9.33	 29.57	 53.45	 72.44	 86.20	 94.81	 98.07	 99.47	 99.64	 99.96

2010	-1	0	2	3	4	5	5	6	8	9	10	11
2020	1	2	5	7	9	10	11	13	15	17	18	21
2030	3	4	8	11	14	16	18	20	24	27	29	32
2040	6	8	12	16	19	22	24	27	32	37	40	49
2050	9	11	16	21	25	28	31	36	42	50	55	81
2060	10	13	19	26	31	35	39	45	54	66	74	120
2070	11	14	22	30	36	42	47	55	67	86	97	166
2080	12	15	25	34	42	48	56	66	82	107	123	220
2090	11	15	27	38	47	55	65	77	98	131	153	280
2100	9	15	27	40	52	62	73	89	114	157	184	348

EUGENE ISLAND	[440]	29.37	-91.39
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.42	 1.78	 6.09	 14.28	 25.53	 41.59	 65.50	 89.52	 98.34	 99.35	 99.94
rcp45 %ile	 0.29	 0.52	 3.72	 14.73	 33.02	 53.00	 73.32	 90.03	 97.52	 99.39	 99.61	 99.96
rcp26 %ile	 0.81	 1.87	 9.38	 29.20	 52.58	 71.42	 85.21	 94.44	 98.10	 99.47	 99.64	 99.96

2010	7	8	9	11	12	13	13	14	16	17	18	20
2020	17	18	20	23	24	26	27	29	31	34	35	37
2030	26	28	31	35	37	39	41	44	48	51	53	57
2040	37	39	43	48	51	53	56	59	64	69	72	81
2050	48	50	55	60	64	68	71	75	82	90	95	121
2060	57	60	66	73	78	83	87	93	102	114	122	167
2070	66	69	77	85	92	97	103	111	123	141	152	221
2080	75	78	88	97	105	112	119	130	145	171	186	283
2090	82	87	98	109	119	127	136	149	169	202	224	352
2100	86	92	106	119	131	141	153	169	195	237	264	428

PORT ISABEL	[497]	26.06	-97.22
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.26	 0.39	 1.62	 5.59	 13.55	 24.64	 40.85	 65.10	 89.51	 98.33	 99.35	 99.94
rcp45 %ile	 0.30	 0.54	 3.76	 15.00	 33.39	 53.73	 73.75	 90.33	 97.55	 99.39	 99.61	 99.96
rcp26 %ile	 0.79	 1.95	 9.47	 29.45	 52.91	 71.60	 85.56	 94.60	 98.10	 99.47	 99.64	 99.96

2010	2	2	3	5	6	7	7	8	9	11	11	13
2020	5	6	9	11	12	14	15	16	19	21	22	24
2030	9	10	14	17	19	21	23	26	29	32	34	37
2040	14	16	20	24	27	29	32	35	39	44	46	57
2050	19	22	26	31	35	38	41	45	51	59	64	90
2060	22	25	31	38	42	46	51	56	65	78	85	131
2070	26	29	36	44	50	55	61	69	81	99	110	179
2080	28	31	40	50	57	64	71	82	98	123	139	234
2090	29	33	45	56	65	73	82	95	116	149	170	296
2100	28	33	47	60	72	82	93	109	136	178	205	367

ST. PETERSBURG	[520]	27.76	-82.63
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.28	 0.40	 1.59	 5.40	 13.22	 24.10	 40.25	 64.80	 89.50	 98.35	 99.36	 99.94
rcp45 %ile	 0.36	 0.66	 4.04	 15.17	 33.38	 53.61	 73.75	 90.32	 97.56	 99.37	 99.61	 99.96
rcp26 %ile	 0.75	 1.84	 9.26	 29.40	 53.22	 72.23	 86.15	 94.90	 98.10	 99.48	 99.64	 99.96

2010	0	1	2	4	5	5	6	7	8	10	10	12
2020	3	4	6	9	10	12	13	15	17	19	20	22
2030	5	7	10	14	16	18	20	23	26	30	31	34
2040	9	11	15	19	23	25	28	31	35	41	44	53
2050	13	15	20	25	29	32	36	40	46	54	60	86
2060	15	18	24	31	36	40	44	51	59	72	80	126
2070	17	20	28	36	42	48	53	62	74	92	103	173
2080	18	22	31	41	48	55	63	73	89	115	131	228
2090	19	23	34	45	55	63	72	86	107	140	161	289
2100	18	23	36	49	60	70	82	98	124	167	194	359

GRAND ISLE	[526]	29.26	-89.96
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.29	 0.40	 1.68	 5.75	 13.78	 24.90	 41.18	 65.40	 89.62	 98.35	 99.37	 99.94
rcp45 %ile	 0.35	 0.60	 3.98	 14.99	 33.09	 53.06	 73.08	 89.96	 97.49	 99.36	 99.61	 99.96
rcp26 %ile	 0.75	 1.82	 9.26	 29.30	 53.01	 72.02	 85.91	 94.67	 98.09	 99.47	 99.64	 99.96

2010	6	7	8	10	11	12	12	14	15	17	17	19
2020	15	16	18	21	23	24	25	27	29	32	33	35
2030	23	25	29	32	35	37	39	41	45	49	50	54
2040	34	36	40	44	47	50	52	56	60	66	68	77
2050	44	46	51	56	60	63	67	71	77	85	90	116
2060	52	55	62	68	73	77	82	88	96	109	117	162
2070	61	64	72	79	86	91	97	105	116	135	146	215
2080	69	72	81	91	98	105	112	122	138	163	179	275
2090	76	80	91	102	111	119	128	141	161	194	215	343
2100	80	85	98	111	122	133	144	160	185	227	255	418

ROCKPORT	[538]	28.02	-97.05
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.25	 0.38	 1.61	 5.68	 13.62	 24.82	 40.96	 65.10	 89.44	 98.32	 99.35	 99.94
rcp45 %ile	 0.30	 0.53	 3.71	 14.96	 33.44	 53.60	 73.74	 90.20	 97.56	 99.39	 99.61	 99.96
rcp26 %ile	 0.80	 1.95	 9.49	 29.40	 52.77	 71.56	 85.42	 94.63	 98.13	 99.47	 99.63	 99.96

2010	3	3	5	6	7	8	9	10	11	13	13	15
2020	8	9	12	14	16	17	18	20	22	25	26	28
2030	13	15	18	22	24	26	28	31	34	38	40	43
2040	20	22	26	30	33	36	38	42	46	51	54	63
2050	26	29	34	39	43	46	49	53	59	68	73	98
2060	31	34	40	47	52	56	61	67	75	88	95	140
2070	36	39	47	55	61	67	72	80	92	110	122	190
2080	40	43	53	62	70	77	85	95	111	136	151	247
2090	43	47	58	70	79	88	97	110	131	163	184	311
2100	43	48	62	76	88	98	109	125	151	193	219	382

FREEPORT	[725]	28.95	-95.31
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.42	 1.81	 6.17	 14.21	 25.40	 41.36	 65.20	 89.43	 98.31	 99.36	 99.94
rcp45 %ile	 0.28	 0.49	 3.53	 14.60	 32.99	 53.27	 73.51	 90.27	 97.57	 99.40	 99.61	 99.96
rcp26 %ile	 0.81	 1.95	 9.48	 29.24	 52.61	 71.30	 85.29	 94.52	 98.12	 99.48	 99.64	 99.96

2010	5	6	7	8	9	10	11	12	14	15	16	18
2020	12	13	16	18	20	21	23	24	27	29	30	33
2030	19	21	25	28	31	33	35	37	41	45	46	50
2040	29	31	35	39	42	45	47	50	55	60	63	72
2050	37	40	45	50	54	57	60	64	71	79	84	109
2060	44	47	54	60	65	69	74	80	89	101	109	153
2070	51	54	62	70	76	82	88	96	108	126	137	205
2080	57	61	70	80	88	95	102	112	128	154	169	265
2090	63	67	78	90	99	107	117	130	150	183	204	330
2100	64	70	84	98	109	120	131	147	173	215	241	404

GALVESTON I	[828]	29.29	-94.79
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.42	 1.79	 6.07	 14.08	 25.09	 41.16	 65.10	 89.50	 98.35	 99.37	 99.94
rcp45 %ile	 0.25	 0.47	 3.53	 14.43	 32.77	 53.30	 73.34	 90.31	 97.55	 99.38	 99.61	 99.96
rcp26 %ile	 0.82	 1.95	 9.56	 29.50	 53.03	 71.67	 85.63	 94.58	 98.10	 99.48	 99.64	 99.96

2010	4	4	6	7	8	9	10	11	12	14	15	16
2020	10	11	13	16	17	19	20	22	24	27	28	30
2030	16	17	21	24	27	29	31	34	37	41	42	46
2040	24	26	30	34	37	40	42	45	50	55	57	67
2050	31	34	38	43	47	50	54	58	64	72	77	103
2060	37	40	46	53	58	62	66	72	81	93	101	145
2070	43	46	54	61	68	73	79	87	98	117	128	196
2080	48	51	61	70	78	84	92	102	118	143	158	254
2090	52	56	67	78	88	96	105	118	138	171	192	319
2100	53	58	72	85	97	107	118	134	160	202	228	391

PADRE ISLAND	[919]	26.07	-97.15
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.26	 0.39	 1.63	 5.58	 13.57	 24.62	 40.86	 65.10	 89.52	 98.34	 99.35	 99.94
rcp45 %ile	 0.30	 0.54	 3.77	 15.00	 33.40	 53.76	 73.74	 90.32	 97.55	 99.39	 99.61	 99.96
rcp26 %ile	 0.79	 1.95	 9.46	 29.42	 52.90	 71.60	 85.56	 94.59	 98.10	 99.47	 99.64	 99.96

2010	2	2	4	5	6	7	7	8	10	11	12	13
2020	6	7	9	11	13	14	15	17	19	21	22	24
2030	9	11	14	17	20	22	23	26	29	33	34	38
2040	15	17	21	24	27	30	32	35	39	44	47	57
2050	20	22	27	31	35	38	41	45	51	59	64	91
2060	23	26	32	38	43	47	51	57	66	78	86	131
2070	26	29	37	44	51	56	62	69	81	100	111	180
2080	29	32	41	51	58	65	72	83	98	124	139	235
2090	30	34	45	56	66	74	83	96	117	150	171	298
2100	29	34	48	61	73	83	94	110	137	179	206	368

SABINE PASS	[920]	29.70	-93.85
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.30	 0.43	 1.81	 6.37	 14.52	 25.80	 41.70	 65.51	 89.44	 98.31	 99.35	 99.94
rcp45 %ile	 0.27	 0.50	 3.63	 14.55	 32.93	 53.02	 73.30	 90.02	 97.54	 99.40	 99.61	 99.96
rcp26 %ile	 0.78	 1.90	 9.37	 29.10	 52.36	 71.20	 85.11	 94.40	 98.11	 99.47	 99.64	 99.96

2010	2	3	4	6	7	8	9	10	11	13	13	15
2020	7	8	11	13	15	16	18	20	22	24	25	28
2030	12	14	17	21	23	25	28	30	34	38	39	43
2040	18	21	25	29	32	35	37	41	45	51	53	63
2050	25	27	32	37	41	44	48	52	59	67	72	97
2060	29	32	39	45	50	55	59	65	74	86	94	139
2070	34	36	45	53	59	65	71	79	91	109	119	188
2080	37	41	50	60	68	75	82	93	109	134	149	245
2090	40	45	56	67	77	85	95	108	128	160	182	308
2100	39	45	59	73	85	95	106	122	148	190	217	379

PORT MANSFIELD	[1038]	26.55	-97.42
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.28	 0.40	 1.68	 5.78	 13.75	 24.99	 41.15	 65.26	 89.43	 98.31	 99.35	 99.94
rcp45 %ile	 0.31	 0.56	 3.79	 15.07	 33.48	 53.60	 73.67	 90.20	 97.56	 99.40	 99.61	 99.96
rcp26 %ile	 0.77	 1.90	 9.43	 29.20	 52.62	 71.42	 85.31	 94.56	 98.12	 99.47	 99.64	 99.96

2010	1	2	3	4	5	6	7	8	9	10	11	13
2020	4	5	7	10	11	13	14	15	18	20	21	23
2030	7	8	12	15	18	20	22	24	27	31	33	36
2040	12	14	18	22	25	27	30	33	37	42	45	55
2050	16	18	23	28	32	35	38	42	48	57	62	87
2060	18	21	28	34	39	43	48	54	62	75	82	127
2070	21	24	32	40	46	51	57	65	77	96	107	175
2080	23	26	35	45	53	60	67	78	94	119	135	230
2090	24	28	39	50	60	68	78	91	111	145	166	292
2100	21	27	41	54	66	76	88	104	130	172	199	361

FORT MYERS	[1106]	26.65	-81.87
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.27	 0.39	 1.50	 5.20	 12.94	 23.90	 40.13	 64.84	 89.53	 98.35	 99.36	 99.94
rcp45 %ile	 0.34	 0.60	 4.00	 15.20	 33.57	 53.64	 73.87	 90.30	 97.52	 99.38	 99.61	 99.96
rcp26 %ile	 0.75	 1.89	 9.33	 29.57	 53.33	 72.44	 86.14	 94.90	 98.09	 99.48	 99.64	 99.96

2010	-0	1	2	3	4	5	6	7	8	10	10	12
2020	2	3	5	8	9	11	12	14	16	18	19	22
2030	4	6	9	12	15	17	19	21	25	29	30	33
2040	8	10	14	18	21	23	26	29	34	39	42	51
2050	11	13	18	23	27	30	34	38	44	52	58	84
2060	13	16	22	28	33	38	42	48	57	69	77	123
2070	14	17	25	33	39	45	51	59	71	89	100	170
2080	15	19	28	38	45	52	59	70	86	112	128	224
2090	15	20	31	42	51	59	69	82	102	136	157	285
2100	14	19	32	45	56	66	78	94	120	162	190	354

NAPLES	[1107]	26.13	-81.81
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.26	 0.38	 1.39	 4.83	 12.46	 23.50	 39.95	 64.85	 89.63	 98.35	 99.37	 99.94
rcp45 %ile	 0.36	 0.67	 4.11	 15.50	 33.83	 53.80	 73.95	 90.30	 97.42	 99.36	 99.61	 99.96
rcp26 %ile	 0.75	 1.85	 9.39	 29.69	 53.57	 72.62	 86.24	 94.90	 98.04	 99.46	 99.64	 99.96

2010	0	1	2	3	4	5	6	7	8	9	10	11
2020	2	3	5	8	9	10	12	13	15	18	19	21
2030	5	6	9	12	15	16	18	21	24	28	29	32
2040	8	10	14	18	20	23	25	28	33	38	41	51
2050	11	13	18	23	26	30	33	37	43	51	56	83
2060	13	16	22	28	33	37	41	47	55	68	76	122
2070	14	17	25	32	39	44	49	57	69	88	99	169
2080	15	18	28	37	44	51	58	68	84	110	126	223
2090	15	19	30	41	50	58	67	80	101	134	156	284
2100	14	19	31	44	55	65	76	92	118	160	189	353

DAUPHIN ISLAND	[1156]	30.25	-88.08
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.27	 0.39	 1.65	 5.67	 13.60	 24.89	 41.19	 65.30	 89.63	 98.35	 99.37	 99.94
rcp45 %ile	 0.34	 0.62	 3.86	 14.88	 32.93	 53.00	 73.11	 89.92	 97.48	 99.36	 99.61	 99.96
rcp26 %ile	 0.75	 1.86	 9.36	 29.50	 53.30	 72.14	 85.88	 94.70	 98.08	 99.46	 99.64	 99.96

2010	0	1	2	4	5	6	7	8	9	11	12	14
2020	4	5	7	9	11	13	14	16	18	21	22	24
2030	6	8	12	15	18	20	22	24	28	32	34	37
2040	11	13	17	21	25	27	30	33	38	43	45	55
2050	15	18	23	28	32	35	38	43	49	57	62	88
2060	18	21	27	34	39	43	48	54	62	74	82	127
2070	21	24	32	39	46	51	57	65	77	95	106	175
2080	23	27	36	45	53	59	67	77	92	118	134	229
2090	24	28	39	50	60	68	77	90	109	143	164	291
2100	22	28	41	54	66	76	87	103	128	170	197	360

APALACHICOLA	[1193]	29.73	-84.98
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.28	 0.40	 1.60	 5.53	 13.38	 24.50	 40.74	 65.09	 89.53	 98.35	 99.36	 99.94
rcp45 %ile	 0.36	 0.63	 3.91	 15.08	 33.28	 53.32	 73.55	 90.15	 97.52	 99.37	 99.61	 99.96
rcp26 %ile	 0.75	 1.83	 9.29	 29.40	 53.22	 72.20	 85.88	 94.80	 98.09	 99.47	 99.64	 99.96

2010	-1	-0	1	3	4	4	5	6	8	9	10	12
2020	1	2	4	7	8	10	11	13	15	18	19	21
2030	2	4	7	11	13	15	17	20	24	27	29	32
2040	5	7	11	16	19	21	24	27	32	37	39	49
2050	8	10	15	20	24	28	31	35	41	50	55	81
2060	9	12	18	25	30	34	39	45	53	66	74	119
2070	10	13	21	29	35	41	47	55	67	85	96	166
2080	10	14	23	33	41	48	55	65	81	107	122	219
2090	10	14	25	37	46	54	64	77	97	130	152	280
2100	7	12	26	39	50	61	72	88	114	156	184	347

KEY COLONY BEACH	[1424]	24.72	-81.02
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.25	 0.37	 1.41	 5.15	 12.99	 24.26	 40.67	 65.38	 89.73	 98.35	 99.36	 99.94
rcp45 %ile	 0.42	 0.81	 4.44	 15.92	 34.12	 53.60	 73.52	 90.00	 97.35	 99.36	 99.61	 99.96
rcp26 %ile	 0.65	 1.67	 8.97	 28.90	 52.78	 72.12	 85.97	 94.69	 98.07	 99.47	 99.64	 99.96

2010	1	1	2	4	5	5	6	7	8	9	10	11
2020	3	3	6	8	10	11	12	14	16	18	19	22
2030	5	6	10	13	15	17	19	22	25	29	30	33
2040	9	11	15	18	22	24	26	30	34	39	42	53
2050	12	14	19	24	28	31	34	39	45	53	58	85
2060	14	17	23	29	34	39	43	49	58	71	79	125
2070	16	19	27	34	41	46	52	60	72	90	102	172
2080	17	21	30	39	47	54	61	71	87	113	130	226
2090	18	21	32	43	53	61	71	84	104	138	160	289
2100	16	21	34	47	58	68	80	96	122	165	194	358

CLEARWATER BEACH	[1638]	27.98	-82.83
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.27	 0.39	 1.57	 5.34	 13.22	 24.22	 40.43	 64.90	 89.53	 98.35	 99.36	 99.94
rcp45 %ile	 0.35	 0.63	 4.00	 15.20	 33.40	 53.52	 73.67	 90.26	 97.53	 99.37	 99.61	 99.96
rcp26 %ile	 0.75	 1.85	 9.31	 29.45	 53.20	 72.20	 86.08	 94.83	 98.09	 99.47	 99.64	 99.96

2010	0	1	2	4	5	5	6	7	8	10	10	12
2020	3	4	6	8	10	11	13	14	17	19	20	22
2030	5	7	10	14	16	18	20	23	26	30	31	34
2040	9	11	15	19	22	25	27	31	35	41	43	53
2050	12	15	20	25	29	32	35	40	46	54	59	86
2060	15	18	24	30	35	40	44	50	59	71	80	125
2070	17	20	28	35	42	47	53	61	73	92	103	173
2080	18	21	31	40	48	55	62	73	89	114	131	228
2090	18	22	33	45	54	63	72	85	106	140	160	289
2100	17	22	35	48	60	70	81	97	123	166	193	358

PANAMA CITY	[1641]	30.15	-85.67
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
